,collectionsURL,unitCode,EDANurl,title,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation
20,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.63,SAAM,edanmdm:saam_1999.27.63,Portrait of a Lady,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""late 18th century""}","{""Object number"": ""1999.27.63""}","{""Artist"": ""Unidentified"", ""Sitter"": ""unidentified""}","{""Luce Center Label"": ""It is not always possible to identify the sitter in a miniature portrait, and research is still being done on some of the works in the Museum\u2019s collection. Miniatures became popular in England during the early 1700s, commissioned by wealthy families on the occasions of births, engagements, weddings, and bereavements. These paintings, elaborately set into lockets or brooches, provided the wearer with a sentimental connection to a loved one. The back of the miniature often revealed a lock of the sitter\u2019s hair, symbolizing affection, commitment, or loss. The daguerreotype, invented in 1839, provided a cheaper, faster alternative, and portrait miniatures grew less popular. At the turn of the twentieth century, with the establishment of the American Society of Miniature Painters, miniatures enjoyed a brief revival.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 2 3/16 x 1 9/16 in. (5.6 x 4.0 cm)""}",,,"{""Topic"": ""Portrait female\\waist length\nObject\\flower""}","[""1790s"", ""1750s""]",,"[""Paintings""]",,"[""Women"", ""Portraits"", ""Flowers""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.63_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.63_1/full/250,/0/default.jpg",unidentified,Unidentified,18,Women,
21,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.59.2,SAAM,edanmdm:saam_1999.27.59.2,Portrait of a Baby Boy,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1805""}","{""Object number"": ""1999.27.59.2""}","{""Artist"": ""Unidentified"", ""Sitter"": ""unidentified\nunidentified""}","{""Luce Center Label"": ""It is not always possible to identify the sitter in a miniature portrait, and research is still being done on some of the works in the Museum\u2019s collection. Miniatures became popular in England during the early 1700s, commissioned by wealthy families on the occasions of births, engagements, weddings, and bereavements. These paintings, elaborately set into lockets or brooches, provided the wearer with a sentimental connection to a loved one. The back of the miniature often revealed a lock of the sitter\u2019s hair, symbolizing affection, commitment, or loss. The daguerreotype, invented in 1839, provided a cheaper, faster alternative, and portrait miniatures grew less popular. At the turn of the twentieth century, with the establishment of the American Society of Miniature Painters, miniatures enjoyed a brief revival.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 2 1/8 x 1 3/4 in. (5.5 x 4.4 cm)""}",,,"{""Topic"": ""Portrait male\\child\nPortrait male\\waist length""}","[""1800s""]",,"[""Paintings""]",,"[""Men"", ""Portraits"", ""Children""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.59.2_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.59.2_1/full/250,/0/default.jpg",unidentified\nunidentified,Unidentified,1805,Men,
22,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.59.1,SAAM,edanmdm:saam_1999.27.59.1,Portrait of a Gentleman,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1805""}","{""Object number"": ""1999.27.59.1""}","{""Artist"": ""Unidentified"", ""Sitter"": ""unidentified""}","{""Luce Center Label"": ""It is not always possible to identify the sitter in a miniature portrait, and research is still being done on some of the works in the Museum\u2019s collection. Miniatures became popular in England during the early 1700s, commissioned by wealthy families on the occasions of births, engagements, weddings, and bereavements. These paintings, elaborately set into lockets or brooches, provided the wearer with a sentimental connection to a loved one. The back of the miniature often revealed a lock of the sitter\u2019s hair, symbolizing affection, commitment, or loss. The daguerreotype, invented in 1839, provided a cheaper, faster alternative, and portrait miniatures grew less popular. At the turn of the twentieth century, with the establishment of the American Society of Miniature Painters, miniatures enjoyed a brief revival.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 2 1/8 x 1 3/4 in. (5.3 x 4.3 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1800s""]",,"[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.59.1_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.59.1_1/full/250,/0/default.jpg",unidentified,Unidentified,1805,Men,
23,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.58,SAAM,edanmdm:saam_1999.27.58,John Quincy Adams,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""early 19th century""}","{""Object number"": ""1999.27.58""}","{""Artist"": ""Unidentified"", ""Sitter"": ""John Quincy Adams""}","{""Luce Center Label"": ""Son of John and Abigail Adams, John Quincy Adams grew up ambitious and educated. At ten he accompanied his father to Europe on a diplomatic mission. He practiced law in Boston, and in 1825 became the sixth president of the United States. In 1830 he was elected to the House of Representatives and earned the nickname \u201cOld Man Eloquent\u201d for his support of the arts and sciences. He was also known for his opposition to slavery, and fought for several years to repeal the \u201cgag rule\u201d that prevented Congress from accepting antislavery petitions. His political career came to an end in 1848 when he collapsed on the floor of the House from a stroke. He died two days later and was buried at First Parish Church in Quincy, Massachusetts. This early-nineteenth-century miniature depicts Adams many years before his death. His arched brow and intense gaze reflect the intelligence and motivation that shaped a successful political career.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""enamel on porcelain"", ""Dimensions"": ""image: 7/8 x 3/4 in. (2.2 x 1.9 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1800s"", ""1850s""]","[""Adams, John Quincy""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.58_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.58_1/full/250,/0/default.jpg",John Quincy Adams,Unidentified,19,Men,
24,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.52,SAAM,edanmdm:saam_1999.27.52,Conrad Wunder,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1797""}","{""Object number"": ""1999.27.52""}","{""Artist"": ""Unidentified"", ""Sitter"": ""Conrad Wunder""}","{""Luce Center Label"": ""It is not always possible to identify the sitter in a miniature portrait, and research is still being done on some of the works in the Museum\u2019s collection. Miniatures became popular in England during the early 1700s, commissioned by wealthy families on the occasions of births, engagements, weddings, and bereavements. These paintings, elaborately set into lockets or brooches, provided the wearer with a sentimental connection to a loved one. The back of the miniature often revealed a lock of the sitter\u2019s hair, symbolizing affection, commitment, or loss. The daguerreotype, invented in 1839, provided a cheaper, faster alternative, and portrait miniatures grew less popular. At the turn of the twentieth century, with the establishment of the American Society of Miniature Painters, miniatures enjoyed a brief revival. Conservation of this miniature was made possible through a generous grant provided by the Smithsonian Women\u2019s Committee.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""gouache on gessoed vellum"", ""Dimensions"": ""sight 5 1/2 x 3 7/8 in. (14.0 x 9.7 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1790s""]","[""Wunder, Conrad""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.52_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.52_1/full/250,/0/default.jpg",Conrad Wunder,Unidentified,1797,Men,
25,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.51,SAAM,edanmdm:saam_1999.27.51,David Livingston,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1800""}","{""Object number"": ""1999.27.51""}","{""Artist"": ""Joseph Wood, born Clarkstown, NY 1778-died Washington, DC 1830"", ""Sitter"": ""David Livingston""}","{""Luce Center Label"": ""One possible candidate for this portrait was David Livingston of Washington, New York, who was born around 1775. This portrait shows him in his mid-twenties, with the ruffled hair and costume typical of the romantic revival that took place at the turn of the nineteenth century.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 2 7/8 x 2 3/8 in. (7.3 x 6.1 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1800s""]","[""Livingston, David"", ""Wood, Joseph""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.51_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.51_1/full/250,/0/default.jpg",David Livingston,Joseph Wood,1800,Men,
26,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.47,SAAM,edanmdm:saam_1999.27.47,Mary Walsh McBlair,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1801-1872""}","{""Object number"": ""1999.27.47""}","{""Copy after"": ""Thomas Sully, born Horncastle, England 1783-died Philadelphia, PA 1872"", ""Sitter"": ""Mary Walsh McBlair""}","{""Luce Center Label"": ""Thomas Sully traveled to England to study under Benjamin West in 1809. Upon his return, he emerged as one of Philadelphia\u2019s leading miniaturists, and by 1830 was regarded as one of the best portrait painters in the country. Compared with his earlier, realistic work, Mary Walsh McBlair is painted in the more sentimental and romantic style that he adopted during his stay in England.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 1 1/2 x 1 1/8 in. (3.7 x 2.9 cm)""}",,,"{""Topic"": ""Portrait female\\head""}","[""1800s"", ""1870s""]","[""McBlair, Mary Walsh"", ""Sully, Thomas""]","[""Paintings""]",,"[""Women"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.47_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.47_1/full/250,/0/default.jpg",Mary Walsh McBlair,,1801,Women,
27,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.45,SAAM,edanmdm:saam_1999.27.45,Portrait of a Gentleman,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1795""}","{""Object number"": ""1999.27.45""}","{""Artist"": ""Henry Benbridge, born Philadelphia, PA 1743-died Philadelphia, PA 1812"", ""Sitter"": ""unidentified""}","{""Luce Center Label"": ""This portrait of a gruff-looking gentleman was originally attributed to Edward Savage, but research indicates it is by Henry Benbridge. The sitter\u2019s wary expression and pugnacious jaw suggest a personality only slightly tamed by elegant clothing.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 1 3/4 x 1 3/8 in. (4.4 x 3.5 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1790s""]","[""Benbridge, Henry""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.45_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.45_1/full/250,/0/default.jpg",unidentified,Henry Benbridge,1795,Men,
28,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.43,SAAM,edanmdm:saam_1999.27.43,Mrs. Philip John Schuyler (Catherine van Rensselaer),"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1795""}","{""Object number"": ""1999.27.43""}","{""Artist"": ""Walter Robertson, Irish, born Dublin, Ireland ca. 1750-died Fatehpur, India 1801/02"", ""Sitter"": ""Mrs. Philip van Rensselaer Schuyler\nMrs. Philip van Rensselaer Schuyler""}","{""Luce Center Label"": ""The marriage of Catherine van Rensselaer (1734-1803) and Philip Schuyler in 1755 united two of the oldest and most prominent families of Albany, New York. Their home, Schuyler Mansion, is now a landmark. \u201cKitty,\u201d as she was known, was considered quite a beauty in her youth, but here she is a much older woman. She gave birth to fifteen children, three of whom were born after she had turned forty years old.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image: 3 15/16 x 3 1/16 in. (10.0 x 7.8 cm)""}",,,"{""Topic"": ""Dress\\accessory\\hat\nPortrait female\\bust\nPortrait female\\elderly""}","[""1790s""]","[""Schuyler, Philip van Rensselaer, Mrs."", ""Robertson, Walter""]","[""Paintings""]",,"[""Women"", ""Older people"", ""Clothing and dress"", ""Dress accessories"", ""Portraits"", ""Hats""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.43_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.43_1/full/250,/0/default.jpg",Mrs. Philip van Rensselaer Schuyler\nMrs. Philip van Rensselaer Schuyler,Walter Robertson,1795,Women,
29,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.41,SAAM,edanmdm:saam_1999.27.41,Major-General Anthony Wayne,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1795""}","{""Object number"": ""1999.27.41""}","{""Artist"": ""James Peale, born Chestertown, MD 1749-died Philadelphia, PA 1831"", ""Sitter"": ""Anthony Wayne""}","{""Luce Center Label"": ""\u201cMad Anthony\u201d Wayne (1745-1796) was one of the most colorful figures of the American Revolution. His early training as a surveyor came in handy as he guided his troops during the Valley Forge campaign. Following the surrender of Cornwallis at Yorktown, Washington sent Wayne into South Carolina to chase the British out, after which he was promoted to major general. He returned home in 1783 and reentered the Pennsylvania legislature, where he had served until 1775. When Washington appointed him commander in chief of the United States Army, Wayne turned to fighting Indian tribes along the Great Lakes, finally achieving peace with the Treaty of Greenville in 1795 before retiring from military service. He chose to be depicted in this miniature in his uniform at the rank of major general, probably as he reentered the legislature.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 1 3/4 x 1 3/8 in. (4.5 x 3.4 cm)""}",,,"{""Topic"": ""Dress\\uniform\\military uniform\nOccupation\\military\\general\nPortrait male\\bust""}","[""1790s""]","[""Peale, James"", ""Wayne, Anthony""]","[""Paintings""]",,"[""Uniforms"", ""Occupations"", ""Clothing and dress"", ""Men"", ""Portraits"", ""Military""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.41_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.41_1/full/250,/0/default.jpg",Anthony Wayne,James Peale,1795,Men,
30,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.37,SAAM,edanmdm:saam_1999.27.37,Portrait of a Gentleman,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1800""}","{""Object number"": ""1999.27.37""}","{""Artist"": ""James Peale, born Chestertown, MD 1749-died Philadelphia, PA 1831"", ""Sitter"": ""unidentified""}","{""Luce Center Label"": ""Although we do not know who this man was, his elegantly knotted tie and the miniature he wears at his throat suggest he was a man of some means, perhaps a successful merchant like Howes Goldsborough, also painted by James Peale around this time <b>[see 1948.5.1]</b>.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""sight 2 3/4 x 2 1/4 in. (7.0 x 5.7 cm) oval""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1800s""]","[""Peale, James""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.37_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.37_1/full/250,/0/default.jpg",unidentified,James Peale,1800,Men,
31,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.36,SAAM,edanmdm:saam_1999.27.36,Portrait of a Gentleman,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1789""}","{""Object number"": ""1999.27.36""}","{""Artist"": ""James Peale, born Chestertown, MD 1749-died Philadelphia, PA 1831"", ""Sitter"": ""unidentified""}","{""Luce Center Label"": ""In his dress and hairstyle, this young man is presented in a manner very similar to Josiah Hewes Anthony, also painted by James Peale around this time <b>[see 1952.12.2]</b>.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""sight 1 3/4 x 1 1/4 in. (4.3 x 3.2 cm) oval""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1780s""]","[""Peale, James""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.36_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.36_1/full/250,/0/default.jpg",unidentified,James Peale,1789,Men,
32,https://collections.si.edu/search/detail/edanmdm:saam_1999.27.35,SAAM,edanmdm:saam_1999.27.35,John Tower,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1806""}","{""Object number"": ""1999.27.35""}","{""Artist"": ""James Peale, born Chestertown, MD 1749-died Philadelphia, PA 1831"", ""Sitter"": ""John Tower""}","{""Luce Center Label"": ""The only clues to this man\u2019s identity are the interlocking initials \u201cJT\u201d on the back of the locket, and the miniature\u2019s descent in a branch of John Tower\u2019s family. It is presumed that this man was John Tower, who was married to Elizabeth Cruger, granddaughter of John Cruger, who was mayor of New York from 1739 to 1744.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""sight 2 5/8 x 2 1/8 in. (6.7 x 5.3 cm) oval""}",,,"{""Topic"": ""Portrait male\\bust""}","[""1800s""]","[""Tower, John"", ""Peale, James""]","[""Paintings""]",,"[""Men"", ""Portraits""]",1,"[""https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.35_1""]","https://ids.si.edu/ids/iiif/SAAM-1999.27.35_1/full/250,/0/default.jpg",John Tower,James Peale,1806,Men,
